<TICKER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
LKOH;16.02.2022;0;7014.5000000;7068.0000000;6902.5000000;6970.0000000;1179733
LKOH;17.02.2022;0;6956.0000000;6968.0000000;6650.0000000;6733.0000000;1739893
LKOH;18.02.2022;0;6740.0000000;6832.0000000;6415.0000000;6456.5000000;1700117
LKOH;21.02.2022;0;6481.5000000;6649.0000000;5609.5000000;5810.0000000;4537902
LKOH;22.02.2022;0;5805.0000000;6050.0000000;5479.0000000;6020.0000000;5901569
LKOH;24.02.2022;0;5400.0000000;5410.5000000;3019.5000000;4650.0000000;4687087
LKOH;25.02.2022;0;4400.0000000;5360.0000000;4400.0000000;4915.0000000;2013374
LKOH;24.03.2022;0;5315.0000000;5993.0000000;5300.0000000;5525.0000000;1192903
LKOH;25.03.2022;0;5605.0000000;5761.0000000;5022.0000000;5206.0000000;870511
LKOH;28.03.2022;0;5199.5000000;5199.5000000;4915.0000000;5118.0000000;226709
LKOH;29.03.2022;0;5117.5000000;5350.0000000;4800.0000000;4922.0000000;641887
LKOH;30.03.2022;0;5049.5000000;5140.0000000;5000.0000000;5140.0000000;286603
LKOH;31.03.2022;0;5112.0000000;5680.0000000;5100.0000000;5680.0000000;459292
LKOH;01.04.2022;0;5668.5000000;5868.0000000;5450.0000000;5601.0000000;383895
LKOH;04.04.2022;0;5697.5000000;5750.0000000;5395.0000000;5557.0000000;303444
LKOH;05.04.2022;0;5575.0000000;5590.0000000;5220.0000000;5314.0000000;244086
LKOH;06.04.2022;0;5313.0000000;5514.0000000;5224.5000000;5266.0000000;194786
LKOH;07.04.2022;0;5260.0000000;5356.0000000;5240.0000000;5280.0000000;263879
LKOH;08.04.2022;0;5299.5000000;5319.5000000;5087.0000000;5226.5000000;199539
LKOH;11.04.2022;0;5224.5000000;5385.0000000;5184.0000000;5190.0000000;144355
LKOH;12.04.2022;0;5209.0000000;5250.0000000;5026.0000000;5145.0000000;219794
LKOH;13.04.2022;0;5163.0000000;5209.0000000;5056.0000000;5106.0000000;160343
LKOH;14.04.2022;0;5115.5000000;5120.0000000;4862.0000000;4879.5000000;198984
LKOH;15.04.2022;0;4879.5000000;4956.0000000;4800.0000000;4893.0000000;151138
LKOH;18.04.2022;0;4919.0000000;4948.0000000;4524.0000000;4549.0000000;407382
LKOH;19.04.2022;0;4578.0000000;4585.5000000;4108.0000000;4485.0000000;707834
LKOH;20.04.2022;0;4498.5000000;4536.0000000;4215.5000000;4310.0000000;725673
LKOH;21.04.2022;0;4331.5000000;4340.0000000;3910.0000000;3974.0000000;1217237
LKOH;22.04.2022;0;3973.5000000;4044.0000000;3682.0000000;3828.0000000;1647471
LKOH;25.04.2022;0;3829.0000000;3994.0000000;3710.5000000;3931.0000000;557049
LKOH;26.04.2022;0;3970.0000000;4587.5000000;3960.5000000;4292.0000000;1353643
LKOH;27.04.2022;0;4325.0000000;4559.0000000;4276.0000000;4550.0000000;782779
LKOH;28.04.2022;0;4559.0000000;4740.0000000;4318.0000000;4381.0000000;919349
LKOH;29.04.2022;0;4409.0000000;4717.0000000;4380.0000000;4699.5000000;863974
LKOH;04.05.2022;0;4746.0000000;4772.5000000;4526.0000000;4552.0000000;441505
LKOH;05.05.2022;0;4604.0000000;4689.5000000;4600.5000000;4675.0000000;229873
LKOH;06.05.2022;0;4690.0000000;4690.0000000;4568.0000000;4635.5000000;374899
LKOH;11.05.2022;0;4640.0000000;4699.0000000;4539.0000000;4600.0000000;241836
LKOH;12.05.2022;0;4552.0000000;4581.0000000;4325.5000000;4362.5000000;525713
LKOH;13.05.2022;0;4402.0000000;4439.0000000;4300.0000000;4380.0000000;271089
LKOH;16.05.2022;0;4381.0000000;4669.5000000;4380.5000000;4523.5000000;1135843
LKOH;17.05.2022;0;4543.0000000;4589.0000000;4400.0000000;4500.0000000;387539
LKOH;18.05.2022;0;4519.0000000;4565.0000000;4480.0000000;4483.5000000;273475
LKOH;19.05.2022;0;4485.0000000;4509.5000000;4381.5000000;4415.5000000;229444
LKOH;20.05.2022;0;4419.0000000;4449.0000000;4258.0000000;4279.0000000;304512
LKOH;23.05.2022;0;4305.0000000;4350.0000000;4031.0000000;4050.0000000;332641
LKOH;24.05.2022;0;4050.0000000;4062.5000000;3882.0000000;3942.0000000;500444
LKOH;25.05.2022;0;3996.5000000;4148.0000000;3975.0000000;4148.0000000;338692
LKOH;26.05.2022;0;4160.0000000;4298.5000000;4085.0000000;4263.0000000;487892
LKOH;27.05.2022;0;4285.0000000;4359.5000000;4255.0000000;4290.0000000;474852
LKOH;30.05.2022;0;4352.0000000;4380.0000000;4100.0000000;4220.0000000;414226
LKOH;31.05.2022;0;4187.0000000;4199.0000000;4043.0000000;4061.5000000;303664
LKOH;01.06.2022;0;4050.0000000;4125.0000000;4003.0000000;4074.0000000;372370
LKOH;02.06.2022;0;4079.5000000;4085.5000000;3993.0000000;4035.0000000;314037
LKOH;03.06.2022;0;4046.0000000;4070.0000000;3930.0000000;3980.5000000;339001
LKOH;06.06.2022;0;3985.0000000;4028.0000000;3927.0000000;3940.0000000;290329
LKOH;07.06.2022;0;3948.0000000;3970.0000000;3816.0000000;3959.5000000;457366
LKOH;08.06.2022;0;3967.0000000;4050.0000000;3864.0000000;3945.5000000;436641
LKOH;09.06.2022;0;3954.0000000;3956.5000000;3865.0000000;3876.0000000;288669
LKOH;10.06.2022;0;3869.0000000;3903.0000000;3830.0000000;3898.0000000;360978
LKOH;14.06.2022;0;3886.0000000;3927.5000000;3846.0000000;3891.5000000;299077
LKOH;15.06.2022;0;3880.0000000;4125.0000000;3880.0000000;4115.0000000;724708
LKOH;16.06.2022;0;4117.0000000;4300.0000000;4105.0000000;4261.5000000;1087732
LKOH;17.06.2022;0;4289.5000000;4326.0000000;4137.0000000;4182.0000000;497276
LKOH;20.06.2022;0;4202.0000000;4245.0000000;4128.0000000;4209.5000000;458946
LKOH;21.06.2022;0;4232.0000000;4279.5000000;4031.5000000;4045.0000000;590179
LKOH;22.06.2022;0;3990.0000000;4179.5000000;3932.5000000;4139.0000000;741600
LKOH;23.06.2022;0;4141.0000000;4207.0000000;4076.5000000;4150.0000000;656872
LKOH;24.06.2022;0;4145.0000000;4160.0000000;4044.5000000;4100.0000000;313528
LKOH;27.06.2022;0;4100.5000000;4120.0000000;4056.0000000;4100.0000000;223245
LKOH;28.06.2022;0;4109.0000000;4109.0000000;3983.0000000;3989.5000000;393275
LKOH;29.06.2022;0;3982.0000000;4078.0000000;3920.5000000;4015.0000000;442165
LKOH;30.06.2022;0;3999.5000000;4056.5000000;3865.0000000;3905.0000000;750705
LKOH;01.07.2022;0;3915.0000000;4002.5000000;3876.0000000;3944.0000000;504326
LKOH;04.07.2022;0;3946.0000000;4095.0000000;3944.0000000;3949.5000000;420895
LKOH;05.07.2022;0;3960.0000000;4048.0000000;3905.0000000;4015.0000000;442337
LKOH;06.07.2022;0;4000.0000000;4150.0000000;3945.0000000;3962.0000000;602112
LKOH;07.07.2022;0;3965.0000000;4010.0000000;3940.0000000;3956.0000000;339066
LKOH;08.07.2022;0;3957.0000000;3980.0000000;3902.5000000;3911.0000000;359269
LKOH;11.07.2022;0;3901.0000000;3920.0000000;3802.5000000;3848.5000000;538294
LKOH;12.07.2022;0;3829.0000000;3846.0000000;3713.0000000;3752.0000000;501948
LKOH;13.07.2022;0;3756.5000000;3767.0000000;3619.0000000;3645.5000000;585122
LKOH;14.07.2022;0;3645.0000000;3710.0000000;3551.0000000;3608.0000000;609273
LKOH;15.07.2022;0;3632.0000000;3710.0000000;3580.0000000;3709.0000000;459527
LKOH;18.07.2022;0;3721.5000000;3777.0000000;3613.0000000;3645.0000000;383975
LKOH;19.07.2022;0;3647.0000000;3654.5000000;3567.0000000;3600.0000000;306593
LKOH;20.07.2022;0;3601.5000000;3664.0000000;3556.5000000;3580.0000000;349938
LKOH;21.07.2022;0;3577.0000000;3577.5000000;3482.5000000;3539.5000000;484571
LKOH;22.07.2022;0;3553.0000000;3688.0000000;3551.0000000;3688.0000000;574446
LKOH;25.07.2022;0;3672.5000000;3709.5000000;3637.0000000;3669.0000000;369214
LKOH;26.07.2022;0;3694.0000000;3825.0000000;3675.5000000;3825.0000000;543455
LKOH;27.07.2022;0;3837.5000000;3878.0000000;3810.0000000;3847.5000000;486820
LKOH;28.07.2022;0;3870.0000000;3885.0000000;3770.0000000;3831.0000000;422581
LKOH;29.07.2022;0;3830.0000000;3880.0000000;3809.5000000;3877.0000000;275835
LKOH;01.08.2022;0;3883.0000000;4030.0000000;3825.5000000;3931.0000000;1009710
LKOH;02.08.2022;0;3930.5000000;3965.5000000;3795.0000000;3823.0000000;584584
LKOH;03.08.2022;0;3823.0000000;3855.0000000;3784.0000000;3799.0000000;397722
LKOH;04.08.2022;0;3799.0000000;3816.0000000;3712.0000000;3720.0000000;374174
LKOH;05.08.2022;0;3722.0000000;3746.0000000;3659.5000000;3679.5000000;378870
LKOH;08.08.2022;0;3780.0000000;3819.0000000;3720.0000000;3720.0000000;354293
LKOH;09.08.2022;0;3721.0000000;3895.0000000;3701.5000000;3895.0000000;456155
LKOH;10.08.2022;0;3895.5000000;3910.0000000;3825.0000000;3890.0000000;451261
LKOH;11.08.2022;0;3895.5000000;3963.0000000;3875.0000000;3925.0000000;499631
LKOH;12.08.2022;0;3936.0000000;3979.0000000;3901.0000000;3940.5000000;398604
LKOH;15.08.2022;0;3942.0000000;4005.0000000;3904.5000000;3959.0000000;343918
LKOH;16.08.2022;0;3976.5000000;4025.0000000;3936.0000000;4018.0000000;430849
LKOH;17.08.2022;0;4022.0000000;4044.0000000;3907.0000000;3907.0000000;501586
LKOH;18.08.2022;0;3907.0000000;3942.0000000;3878.0000000;3920.0000000;320632
LKOH;19.08.2022;0;3935.5000000;3974.0000000;3894.0000000;3972.0000000;378100
LKOH;22.08.2022;0;3968.0000000;4028.5000000;3944.5000000;4017.0000000;395759
LKOH;23.08.2022;0;4023.0000000;4099.0000000;4016.0000000;4098.0000000;400005
LKOH;24.08.2022;0;4104.0000000;4128.0000000;4066.0000000;4117.0000000;305387
LKOH;25.08.2022;0;4122.5000000;4143.5000000;4047.0000000;4055.0000000;402007
LKOH;26.08.2022;0;4060.0000000;4115.0000000;4046.5000000;4115.0000000;279717
LKOH;29.08.2022;0;4110.5000000;4207.0000000;4088.5000000;4186.0000000;450055
LKOH;30.08.2022;0;4197.5000000;4220.0000000;4120.0000000;4140.0000000;492383
LKOH;31.08.2022;0;4290.0000000;4300.0000000;4161.5000000;4270.0000000;1275668
LKOH;01.09.2022;0;4250.5000000;4773.0000000;4221.0000000;4722.0000000;2447831
LKOH;02.09.2022;0;4661.0000000;4714.5000000;4556.0000000;4595.0000000;1752377
LKOH;05.09.2022;0;4620.0000000;4690.0000000;4483.0000000;4658.0000000;1124415
LKOH;06.09.2022;0;4660.0000000;4666.5000000;4410.5000000;4545.0000000;1090300
LKOH;07.09.2022;0;4542.0000000;4542.0000000;4420.0000000;4420.0000000;805353
LKOH;08.09.2022;0;4400.0000000;4432.5000000;4376.0000000;4410.0000000;423825
LKOH;09.09.2022;0;4429.5000000;4500.0000000;4401.5000000;4470.0000000;514328
LKOH;12.09.2022;0;4460.0000000;4591.5000000;4426.5000000;4560.0000000;617887
LKOH;13.09.2022;0;4570.0000000;4588.5000000;4510.0000000;4542.5000000;410899
LKOH;14.09.2022;0;4532.0000000;4548.0000000;4403.5000000;4472.0000000;794850
LKOH;15.09.2022;0;4470.5000000;4558.0000000;4436.0000000;4530.0000000;603254
LKOH;16.09.2022;0;4537.5000000;4580.0000000;4475.0000000;4519.0000000;477618
LKOH;19.09.2022;0;4520.0000000;4548.0000000;4445.0000000;4496.0000000;349836
LKOH;20.09.2022;0;4477.0000000;4494.0000000;3830.0000000;4055.0000000;2617746
LKOH;21.09.2022;0;3622.5000000;4044.0000000;3622.5000000;3955.0000000;1473839
LKOH;22.09.2022;0;3951.5000000;4095.5000000;3951.5000000;4011.0000000;729792
LKOH;23.09.2022;0;4014.0000000;4037.0000000;3875.0000000;3948.5000000;952243
LKOH;26.09.2022;0;3856.0000000;3882.0000000;3605.5000000;3708.0000000;1474555
LKOH;27.09.2022;0;3786.5000000;3924.0000000;3715.0000000;3865.0000000;817686
LKOH;28.09.2022;0;3839.5000000;3967.0000000;3806.5000000;3907.5000000;659043
LKOH;29.09.2022;0;3942.0000000;3958.0000000;3809.0000000;3882.5000000;752363
LKOH;30.09.2022;0;3897.5000000;4088.0000000;3750.0000000;3965.0000000;851600
LKOH;03.10.2022;0;3980.0000000;4092.0000000;3912.5000000;4077.0000000;543431
LKOH;04.10.2022;0;4098.0000000;4140.0000000;3961.5000000;4094.0000000;672413
LKOH;05.10.2022;0;4086.0000000;4189.0000000;4000.0000000;4102.5000000;827000
LKOH;06.10.2022;0;4116.0000000;4158.0000000;4010.0000000;4041.0000000;472546
LKOH;07.10.2022;0;4024.0000000;4030.0000000;3850.0000000;3875.0000000;576064
LKOH;10.10.2022;0;3778.0000000;4069.0000000;3757.0000000;4035.0000000;824990
LKOH;11.10.2022;0;4040.0000000;4188.0000000;4012.5000000;4170.0000000;664524
LKOH;12.10.2022;0;4184.0000000;4280.0000000;4135.0000000;4149.0000000;796900
LKOH;13.10.2022;0;4150.0000000;4261.5000000;4118.0000000;4185.5000000;635612
LKOH;14.10.2022;0;4199.0000000;4203.0000000;4090.0000000;4139.0000000;484858
LKOH;17.10.2022;0;4150.0000000;4220.0000000;4113.0000000;4212.5000000;515136
LKOH;18.10.2022;0;4250.0000000;4359.0000000;4207.0000000;4240.0000000;759619
LKOH;19.10.2022;0;4211.0000000;4277.0000000;4106.5000000;4204.5000000;931135
LKOH;20.10.2022;0;4215.0000000;4400.0000000;4180.5000000;4380.5000000;1048956
LKOH;21.10.2022;0;4399.0000000;4462.0000000;4350.5000000;4433.0000000;851650
LKOH;24.10.2022;0;4474.0000000;4491.0000000;4385.5000000;4439.5000000;629383
LKOH;25.10.2022;0;4465.0000000;4579.5000000;4436.0000000;4569.5000000;649858
LKOH;26.10.2022;0;4574.0000000;4624.0000000;4512.5000000;4613.5000000;667627
LKOH;27.10.2022;0;4623.5000000;4746.5000000;4592.0000000;4724.0000000;788125
LKOH;28.10.2022;0;4712.0000000;4800.0000000;4516.0000000;4700.5000000;2322687
LKOH;31.10.2022;0;4730.0000000;4765.0000000;4659.0000000;4695.5000000;641281
LKOH;01.11.2022;0;4725.0000000;4729.5000000;4660.0000000;4700.0000000;340130
LKOH;02.11.2022;0;4710.0000000;4788.0000000;4626.5000000;4670.0000000;999164
LKOH;03.11.2022;0;4671.0000000;4687.0000000;4620.0000000;4687.0000000;554884
LKOH;07.11.2022;0;4715.0000000;4732.0000000;4695.0000000;4723.5000000;678096
LKOH;08.11.2022;0;4723.5000000;4725.0000000;4688.0000000;4697.5000000;340660
LKOH;09.11.2022;0;4697.5000000;4713.0000000;4600.0000000;4632.0000000;482655
LKOH;10.11.2022;0;4633.5000000;4694.5000000;4625.5000000;4681.0000000;482801
LKOH;11.11.2022;0;4690.0000000;4694.0000000;4648.5000000;4670.0000000;368040
LKOH;14.11.2022;0;4681.0000000;4684.5000000;4654.0000000;4658.5000000;369108
LKOH;15.11.2022;0;4660.0000000;4676.0000000;4427.0000000;4565.0000000;857314
LKOH;16.11.2022;0;4596.0000000;4670.0000000;4576.5000000;4661.5000000;415157
LKOH;17.11.2022;0;4662.0000000;4666.0000000;4602.0000000;4621.0000000;260075
LKOH;18.11.2022;0;4583.5000000;4641.0000000;4583.5000000;4623.0000000;248612
LKOH;21.11.2022;0;4625.0000000;4625.0000000;4555.0000000;4605.5000000;419374
LKOH;22.11.2022;0;4607.5000000;4646.5000000;4581.0000000;4618.0000000;324843
LKOH;23.11.2022;0;4625.0000000;4719.0000000;4610.0000000;4679.0000000;611217
LKOH;24.11.2022;0;4680.0000000;4707.0000000;4653.0000000;4664.0000000;220840
LKOH;25.11.2022;0;4665.0000000;4678.5000000;4635.0000000;4669.0000000;234101
LKOH;28.11.2022;0;4646.5000000;4657.0000000;4590.0000000;4624.0000000;456997
LKOH;29.11.2022;0;4631.5000000;4648.0000000;4595.0000000;4602.0000000;455913
LKOH;30.11.2022;0;4604.5000000;4618.0000000;4584.0000000;4614.5000000;335321
LKOH;01.12.2022;0;4618.0000000;4623.5000000;4572.5000000;4599.5000000;322657
LKOH;02.12.2022;0;4590.0000000;4598.0000000;4574.0000000;4577.5000000;320122
LKOH;05.12.2022;0;4589.5000000;4649.0000000;4575.0000000;4619.0000000;914243
LKOH;06.12.2022;0;4632.5000000;4633.0000000;4586.0000000;4603.5000000;435963
LKOH;07.12.2022;0;4611.0000000;4612.0000000;4580.0000000;4592.5000000;263182
LKOH;08.12.2022;0;4600.0000000;4602.0000000;4565.0000000;4578.0000000;284096
LKOH;09.12.2022;0;4583.5000000;4586.0000000;4570.0000000;4583.0000000;224280
LKOH;12.12.2022;0;4593.0000000;4607.0000000;4575.0000000;4583.5000000;324101
LKOH;13.12.2022;0;4595.0000000;4595.0000000;4560.0000000;4577.5000000;411238
LKOH;14.12.2022;0;4579.0000000;4604.0000000;4560.0000000;4590.5000000;557335
LKOH;15.12.2022;0;4590.5000000;4599.5000000;4511.0000000;4521.0000000;721518
LKOH;16.12.2022;0;4525.0000000;4590.0000000;4501.0000000;4580.0000000;632828
LKOH;19.12.2022;0;4585.0000000;4625.0000000;4530.5000000;4625.0000000;1252262
LKOH;20.12.2022;0;4146.0000000;4146.0000000;3883.5000000;4076.0000000;1869037
LKOH;21.12.2022;0;4085.0000000;4095.0000000;3997.0000000;4040.5000000;697331
LKOH;22.12.2022;0;4050.0000000;4058.5000000;4017.0000000;4027.5000000;426735
LKOH;23.12.2022;0;4022.0000000;4024.5000000;3985.0000000;4010.5000000;412953
LKOH;26.12.2022;0;4014.0000000;4047.0000000;4000.0000000;4010.0000000;379388
LKOH;27.12.2022;0;4020.0000000;4035.0000000;4011.0000000;4028.5000000;391901
LKOH;28.12.2022;0;4033.0000000;4040.0000000;4010.0000000;4015.5000000;374687
LKOH;29.12.2022;0;4019.0000000;4035.0000000;4015.5000000;4022.0000000;273701
LKOH;30.12.2022;0;4029.5000000;4088.0000000;4022.5000000;4069.5000000;453881
LKOH;03.01.2023;0;4082.0000000;4139.0000000;4075.5000000;4123.5000000;319378
LKOH;04.01.2023;0;4124.0000000;4165.5000000;4090.0000000;4116.0000000;404857
LKOH;05.01.2023;0;4121.0000000;4127.0000000;4081.5000000;4087.0000000;175380
LKOH;06.01.2023;0;4088.0000000;4118.0000000;4085.0000000;4089.0000000;239592
LKOH;09.01.2023;0;4105.0000000;4123.0000000;4093.0000000;4110.0000000;355072
LKOH;10.01.2023;0;4100.0000000;4104.0000000;4063.5000000;4079.0000000;286426
LKOH;11.01.2023;0;4079.5000000;4099.0000000;4065.5000000;4090.5000000;263948
LKOH;12.01.2023;0;4091.0000000;4094.0000000;4071.0000000;4078.5000000;173973
LKOH;13.01.2023;0;4079.0000000;4090.0000000;4068.0000000;4074.0000000;222545
LKOH;16.01.2023;0;4078.5000000;4096.5000000;4045.0000000;4052.0000000;462722
LKOH;17.01.2023;0;4054.0000000;4060.5000000;4015.0000000;4025.0000000;326109
LKOH;18.01.2023;0;4038.0000000;4049.0000000;4012.0000000;4021.0000000;269871
LKOH;19.01.2023;0;4019.5000000;4020.0000000;3974.0000000;3981.0000000;413926
LKOH;20.01.2023;0;3983.5000000;3995.0000000;3925.0000000;3944.0000000;382012
LKOH;23.01.2023;0;3950.0000000;3979.5000000;3944.5000000;3972.5000000;339589
LKOH;24.01.2023;0;3986.0000000;3990.0000000;3930.5000000;3942.5000000;295072
LKOH;25.01.2023;0;3945.5000000;3960.0000000;3900.5000000;3923.5000000;541599
LKOH;26.01.2023;0;3924.0000000;3935.0000000;3901.5000000;3911.0000000;325699
LKOH;27.01.2023;0;3911.0000000;3920.0000000;3892.5000000;3917.0000000;473069
LKOH;30.01.2023;0;3929.0000000;3954.0000000;3917.0000000;3947.5000000;319695
LKOH;31.01.2023;0;3947.5000000;3972.5000000;3925.5000000;3955.0000000;377214
LKOH;01.02.2023;0;3959.5000000;3989.0000000;3935.0000000;3955.5000000;354282
LKOH;02.02.2023;0;3955.5000000;3960.0000000;3900.5000000;3918.5000000;567575
LKOH;03.02.2023;0;3917.5000000;3920.0000000;3880.0000000;3907.5000000;550188
LKOH;06.02.2023;0;3910.0000000;3946.5000000;3902.0000000;3941.0000000;411987
LKOH;07.02.2023;0;3951.0000000;3977.0000000;3931.0000000;3968.0000000;388976
LKOH;08.02.2023;0;3978.0000000;3998.5000000;3903.0000000;3930.5000000;532879
LKOH;09.02.2023;0;3949.0000000;3960.0000000;3907.5000000;3914.0000000;294748
LKOH;10.02.2023;0;3915.0000000;3969.5000000;3903.5000000;3921.5000000;314135
LKOH;13.02.2023;0;3940.0000000;3948.0000000;3911.0000000;3928.5000000;280972
LKOH;14.02.2023;0;3930.0000000;3937.0000000;3905.0000000;3914.5000000;287305
LKOH;15.02.2023;0;3903.0000000;3906.0000000;3800.0000000;3829.0000000;699575
LKOH;16.02.2023;0;3840.0000000;3873.5000000;3811.5000000;3830.0000000;340246
LKOH;17.02.2023;0;3829.0000000;3860.0000000;3802.5000000;3840.0000000;249831
LKOH;20.02.2023;0;3846.0000000;3927.5000000;3804.0000000;3905.0000000;450825
LKOH;21.02.2023;0;3912.0000000;3950.0000000;3901.5000000;3914.5000000;373178
LKOH;22.02.2023;0;3915.5000000;3925.0000000;3873.0000000;3909.5000000;195478
LKOH;24.02.2023;0;3916.0000000;3925.0000000;3880.0000000;3901.0000000;123577
LKOH;27.02.2023;0;3884.5000000;3920.0000000;3881.5000000;3903.0000000;316428
LKOH;28.02.2023;0;3905.5000000;4021.0000000;3903.0000000;3990.0000000;1173447
LKOH;01.03.2023;0;4012.0000000;4060.0000000;3978.0000000;4056.0000000;826499
LKOH;02.03.2023;0;4056.5000000;4078.0000000;3966.0000000;4004.0000000;1011664
LKOH;03.03.2023;0;4003.0000000;4048.0000000;4001.5000000;4030.5000000;466591
LKOH;06.03.2023;0;4048.0000000;4129.0000000;4045.5000000;4111.5000000;764914
LKOH;07.03.2023;0;4115.5000000;4138.0000000;4090.0000000;4125.0000000;445473
LKOH;09.03.2023;0;4124.5000000;4136.0000000;4099.0000000;4105.0000000;368232
LKOH;10.03.2023;0;4088.0000000;4111.0000000;4035.0000000;4085.0000000;409316
LKOH;13.03.2023;0;4092.5000000;4120.0000000;4039.0000000;4066.0000000;457920
LKOH;14.03.2023;0;4059.5000000;4095.0000000;4044.0000000;4063.0000000;362937
LKOH;15.03.2023;0;4077.0000000;4079.0000000;4009.0000000;4022.0000000;539062
LKOH;16.03.2023;0;4013.0000000;4092.0000000;4011.0000000;4084.0000000;627095
LKOH;17.03.2023;0;4094.5000000;4140.0000000;4073.0000000;4111.5000000;921050
LKOH;20.03.2023;0;4126.0000000;4247.5000000;4090.5000000;4228.5000000;960037
LKOH;21.03.2023;0;4230.5000000;4287.5000000;4167.5000000;4216.5000000;885563
LKOH;22.03.2023;0;4215.0000000;4254.0000000;4184.0000000;4192.5000000;419319
LKOH;23.03.2023;0;4198.0000000;4215.0000000;4159.0000000;4177.5000000;373050
LKOH;24.03.2023;0;4179.0000000;4221.0000000;4158.0000000;4206.5000000;242163
LKOH;27.03.2023;0;4230.0000000;4343.5000000;4217.0000000;4322.0000000;586095
LKOH;28.03.2023;0;4332.0000000;4350.5000000;4271.0000000;4320.0000000;490009
LKOH;29.03.2023;0;4325.0000000;4360.0000000;4294.0000000;4342.0000000;421081
LKOH;30.03.2023;0;4349.5000000;4388.5000000;4320.0000000;4382.5000000;440052
LKOH;31.03.2023;0;4380.0000000;4389.0000000;4280.5000000;4352.5000000;674414
LKOH;03.04.2023;0;4491.0000000;4508.5000000;4422.0000000;4473.5000000;1115827
LKOH;04.04.2023;0;4490.0000000;4575.5000000;4476.5000000;4510.5000000;916823
LKOH;05.04.2023;0;4506.0000000;4545.0000000;4460.0000000;4540.0000000;557591
LKOH;06.04.2023;0;4543.0000000;4623.5000000;4475.5000000;4585.0000000;936992
LKOH;07.04.2023;0;4610.5000000;4638.5000000;4520.0000000;4637.0000000;640089
LKOH;10.04.2023;0;4636.0000000;4661.0000000;4620.0000000;4650.5000000;601426
LKOH;11.04.2023;0;4651.0000000;4689.0000000;4575.0000000;4620.0000000;897988
LKOH;12.04.2023;0;4666.5000000;4728.5000000;4630.0000000;4670.0000000;934788
LKOH;13.04.2023;0;4686.0000000;4686.0000000;4590.0000000;4612.5000000;902928
LKOH;14.04.2023;0;4612.5000000;4629.0000000;4553.5000000;4618.0000000;955355
LKOH;17.04.2023;0;4660.0000000;4670.0000000;4629.5000000;4640.0000000;661039
LKOH;18.04.2023;0;4649.0000000;4658.0000000;4583.5000000;4599.5000000;885244
LKOH;19.04.2023;0;4600.0000000;4609.5000000;4528.0000000;4539.5000000;1232304
LKOH;20.04.2023;0;4540.0000000;4794.5000000;4462.0000000;4746.0000000;3660077
LKOH;21.04.2023;0;4759.5000000;4776.5000000;4711.0000000;4729.5000000;852949
LKOH;24.04.2023;0;4728.0000000;4750.0000000;4692.5000000;4710.5000000;529665
LKOH;25.04.2023;0;4713.0000000;4720.0000000;4678.0000000;4689.0000000;391428
LKOH;26.04.2023;0;4695.0000000;4706.0000000;4627.5000000;4659.0000000;646371
LKOH;27.04.2023;0;4661.0000000;4710.5000000;4655.0000000;4700.0000000;510329
LKOH;28.04.2023;0;4708.5000000;4710.0000000;4641.5000000;4674.5000000;540156
LKOH;02.05.2023;0;4680.0000000;4705.0000000;4552.0000000;4581.0000000;856170
LKOH;03.05.2023;0;4580.5000000;4638.0000000;4491.0000000;4508.5000000;1106871
LKOH;04.05.2023;0;4522.0000000;4564.5000000;4512.5000000;4547.5000000;490588
LKOH;05.05.2023;0;4547.5000000;4557.5000000;4501.5000000;4509.0000000;433125
LKOH;08.05.2023;0;4525.0000000;4599.5000000;4517.5000000;4564.5000000;362489
LKOH;10.05.2023;0;4560.0000000;4716.0000000;4559.0000000;4716.0000000;1002893
LKOH;11.05.2023;0;4725.0000000;4849.5000000;4681.0000000;4788.5000000;2367149
LKOH;12.05.2023;0;4800.5000000;4842.5000000;4751.0000000;4819.0000000;971091
LKOH;15.05.2023;0;4840.0000000;5055.0000000;4838.0000000;5045.5000000;1869815
LKOH;16.05.2023;0;5065.0000000;5120.0000000;5020.5000000;5086.0000000;1482216
LKOH;17.05.2023;0;5094.5000000;5120.0000000;5060.5000000;5097.0000000;690693
LKOH;18.05.2023;0;5111.0000000;5120.0000000;5070.0000000;5075.0000000;663024
LKOH;19.05.2023;0;5070.0000000;5078.5000000;5013.0000000;5078.5000000;668952
LKOH;22.05.2023;0;5110.5000000;5116.0000000;5057.0000000;5090.0000000;465301
LKOH;23.05.2023;0;5094.0000000;5174.0000000;5065.0000000;5173.0000000;929688
LKOH;24.05.2023;0;5183.0000000;5215.0000000;5142.0000000;5192.0000000;951502
LKOH;25.05.2023;0;5197.0000000;5209.0000000;5160.5000000;5203.5000000;858188
LKOH;26.05.2023;0;5206.0000000;5298.5000000;5203.0000000;5296.5000000;977901
LKOH;29.05.2023;0;5341.5000000;5547.5000000;5332.0000000;5538.5000000;2208293
LKOH;30.05.2023;0;5515.0000000;5698.5000000;5461.5000000;5530.0000000;2575463
LKOH;31.05.2023;0;5562.0000000;5594.0000000;5505.0000000;5569.0000000;1113532
LKOH;01.06.2023;0;5570.0000000;5685.0000000;5540.0000000;5684.0000000;1757523
LKOH;02.06.2023;0;5304.0000000;5454.0000000;5302.0000000;5383.0000000;3158627
LKOH;05.06.2023;0;5401.0000000;5420.0000000;5155.5000000;5166.5000000;2086409
